date,week,tweets,processed,nltk-compound,nltk-pos,nltk-neg,tb-polarity,tb-subjectivity
2020-11-28,13," Sometimes I think that people are starting to believe the narrative they are trying to sell.

Bitcoin isn’t a hedge against war/dysfunction/society. It’s a risk-on asset that gets sold at the first sight of risk.

80% of my NW is in Bitcoin now but some takes are just cringe.",Sometimes I think that people are starting to believe the narrative they are trying to sell.Bitcoin isn’t a hedge against war/dysfunction/society. It’s a risk-on asset that gets sold at the first sight of risk.80% of my NW is in Bitcoin now but some takes are just cringe.,0.0516,0.037,0.033,0.125,0.21666666666666667
2020-11-30,14,BTC on Binance hit ATH https://t.co/vmkpwhjmdW,BTC on Binance hit ATH,0.0,0.0,0.0,0.0,0.0
2020-12-07,15, not sure if a bitcoin reference but i feel attacked,not sure if a bitcoin reference but i feel attacked,-0.6685,0.0,0.477,-0.25,0.8888888888888888
2020-12-16,16,"not to spoil the party, but who cares about 6% gain in bitcoin when you can have 9% yields daily

if you know, you know

ø","not to spoil the party, but who cares about 6% gain in bitcoin when you can have 9% yields dailyif you know, you knowø",0.8873,0.322,0.0,0.0,0.0
2020-12-17,16,"pro tip: when you decide to sell your btc, make sure you exited to usdc as you will end up in $esd farm anyway","pro tip: when you decide to sell your btc, make sure you exited to usdc as you will end up in $esd farm anyway",0.3182,0.091,0.0,0.5,0.8888888888888888
2021-01-07,18," TBH it reminds me of huge unlocks in $DSD everyone was afraid of.

We know what happened then. The price skyrocketed. 

Sam is right, highly anticipated negative - and positive, just look back to the btc last halving - events turn out to be nothing at best, short-term.","TBH it reminds me of huge unlocks in $DSD everyone was afraid of.We know what happened then. The price skyrocketed. Sam is right, highly anticipated negative - and positive, just look back to the btc last halving - events turn out to be nothing at best, short-term.",-0.3498,0.107,0.133,0.13033189033189033,0.46531505531505535
2021-01-11,19,"just btfd with &gt; $1m $btc

now back to crunching data on $dsd and $esd",just btfd with  $1m $btcnow back to crunching data on $dsd and $esd,0.0,0.0,0.0,0.0,0.0
2021-01-11,19," Fiat investors 'should be prepared to lose all their money,' bitcoiners warn","Fiat investors 'should be prepared to lose all their money,' bitcoiners warn",-0.296,0.127,0.273,0.0,0.0
2021-01-16,19,"The GBTC train is unstoppable.

With every BTC dip they double down on acquisitions.

Time to be leverage short, beras. We need fresh blood to break that 40k ceiling. https://t.co/HEw3W0kKNg","The GBTC train is unstoppable.With every BTC dip they double down on acquisitions.Time to be leverage short, beras. We need fresh blood to break that 40k ceiling.",0.128,0.072,0.056,0.0361111111111111,0.27222222222222225
2021-01-17,19,"in case it's not obvious, we're only getting 20k $btc if macro shits the bed

we're in full blown consolidation, scrap that 20k bera charts and chill","in case it's not obvious, we're only getting 20k $btc if macro shits the bedwe're in full blown consolidation, scrap that 20k bera charts and chill",-0.4767,0.0,0.107,0.11666666666666665,0.6833333333333332
2021-01-17,19,"  No, since i lost about 2 btc on bitmex back in 2018, i never do any leveraged play","No, since i lost about 2 btc on bitmex back in 2018, i never do any leveraged play",-0.2732,0.127,0.238,0.0,0.0
2021-01-18,20," Sir, Tether is really important for fudding Bitcoin when one has missed the pump but still wants to enter the game.","Sir, Tether is really important for fudding Bitcoin when one has missed the pump but still wants to enter the game.",-0.0138,0.07,0.072,0.0666666666666667,0.5
2021-01-18,20," your donation to the upcoming btc pump is greatly appreciated, sir","your donation to the upcoming btc pump is greatly appreciated, sir",0.5563,0.264,0.0,0.2,0.1
2021-01-18,20,Grayscale casually bought 16k BTC in 24h. This week is going to be spectacular. https://t.co/nr9Zgn5awZ,Grayscale casually bought 16k BTC in 24h. This week is going to be spectacular.,0.1779,0.108,0.0,0.04999999999999993,0.8833333333333333
2021-01-21,20,"Woke up to the feed filled with desperation on BTC.

Just wanted to remind you that while retail is scared shitless, the  train keeps chugging along.

+8762 BTC acquired in the last 24h.

HFSP. https://t.co/alijsw3zfl","Woke up to the feed filled with desperation on BTC.Just wanted to remind you that while retail is scared shitless, the  train keeps chugging along.+8762 BTC acquired in the last 24h.HFSP.",-0.7096,0.0,0.152,0.2,0.48333333333333334
2021-01-22,20, I'm too focused on BTC right now but will happily tweet about them when I have one,I'm too focused on BTC right now but will happily tweet about them when I have one,0.7717,0.324,0.0,0.5428571428571429,0.7678571428571428
2021-01-23,20,"If I had to pick a single $BTC chart to track daily, my all-time favourite would be the Illiquid Supply Change chart.

It tracks inflows and outflows of bitcoin to hodler addresses.

As you can see it's at ATH the last two weeks.

We're in huge consolidation. https://t.co/2jmPooadPz","If I had to pick a single $BTC chart to track daily, my all-time favourite would be the Illiquid Supply Change chart.It tracks inflows and outflows of bitcoin to hodler addresses.As you can see it's at ATH the last two weeks.We're in huge consolidation.",0.3182,0.049,0.0,0.08214285714285716,0.29523809523809524
2021-01-25,21,"basically, the name of the game now is to timely exit alts and move everything to $btc before corn starts painting green $1k dildos again","basically, the name of the game now is to timely exit alts and move everything to $btc before corn starts painting green $1k dildos again",0.0,0.0,0.0,-0.30000000000000004,0.35
2021-01-26,21,"My feed is filled with FUD on #Bitcoin topping and the repeat of the 2017 top scenario.

Well, on-chain data begs to differ.

Here's what illiquid supply dynamics looked like at the former top and what it paints now.

HODLers were selling then but they're accumulating this time. https://t.co/eA6g91tNaG","My feed is filled with FUD on #Bitcoin topping and the repeat of the 2017 top scenario.Well, on-chain data begs to differ.Here's what illiquid supply dynamics looked like at the former top and what it paints now.HODLers were selling then but they're accumulating this time.",0.4085,0.146,0.036,0.35,0.475
2021-01-26,21," vanilla btc is like pure vodka - it's drunk only by fanatics and russians

always be wrappin'",vanilla btc is like pure vodka - it's drunk only by fanatics and russiansalways be wrappin',0.0258,0.132,0.127,-0.09523809523809523,0.8333333333333334
2021-01-28,21,"The great #Bitcoin transfer of wealth continues.

Left: liquid (outflows / inflows ≥ 0.25) wallets btc change
Right: illiquid (outflows / inflows &lt; 0.25) wallets btc change

Traders, degens, and random punters keep selling to hodlers.

(updated data)
Source:  https://t.co/Ia6O9ZAajn","The great #Bitcoin transfer of wealth continues.Left: liquid (outflows / inflows ≥ 0.25) wallets btc changeRight: illiquid (outflows / inflows &lt; 0.25) wallets btc changeTraders, degens, and random punters keep selling to hodlers.(updated data)Source:",0.8074,0.173,0.0,0.14642857142857146,0.4464285714285714
2021-01-28,21," #bitcoin will have fireworks either in feb or march

too many stars are lining up",#bitcoin will have fireworks either in feb or marchtoo many stars are lining up,0.0,0.0,0.0,0.5,0.5
2021-01-29,21,"Unfortunately, if Coinbase is out of #bitcoin it doesn't look like it on charts in this very moment.

The Coinbase premium is negative which suggests that there's selling pressure, if anything.

Source:  https://t.co/dhtdk36dXt https://t.co/hn2CX4E2wp","Unfortunately, if Coinbase is out of #bitcoin it doesn't look like it on charts in this very moment.The Coinbase premium is negative which suggests that there's selling pressure, if anything.Source:",-0.8559,0.0,0.258,-0.19999999999999998,0.5666666666666668
2021-01-30,21,"Some weekend alpha.

$TBTC is experiencing supply side crisis as its prohibitively difficult to get it organically in size.

That’s why its  pool is  unbalanced. https://t.co/ShU5JwXr1w",Some weekend alpha.$TBTC is experiencing supply side crisis as its prohibitively difficult to get it organically in size.That’s why its  pool is  unbalanced.,-0.765,0.0,0.216,-0.5,1.0
2021-01-30,21,"On the other hand, this TBTC pool’s token has the biggest APY of all other Curve pools in  https://t.co/EpP95mGATc","On the other hand, this TBTC pool’s token has the biggest APY of all other Curve pools in",0.4939,0.151,0.0,-0.125,0.375
2021-01-30,21,"This setup gives the somewhat safe opportunity of entering the TBTC pool with sBTC, renBTC, or wBTC to enjoy not only the greater yield but also some arbitrage opportunity as this yield can drive the TBTC pool’s imbalance even further.","This setup gives the somewhat safe opportunity of entering the TBTC pool with sBTC, renBTC, or wBTC to enjoy not only the greater yield but also some arbitrage opportunity as this yield can drive the TBTC pool’s imbalance even further.",0.75,0.197,0.034,0.27999999999999997,0.6
2021-01-31,21," Bullish on BTC but there's an increasing chance that de-grossing and the subsequent sell-off will take crypto down with it.

Cash gang for a week.

I mean it's 60% APY, ser.","Bullish on BTC but there's an increasing chance that de-grossing and the subsequent sell-off will take crypto down with it.Cash gang for a week.I mean it's 60% APY, ser.",0.3612,0.082,0.0,-0.15601851851851853,0.3421296296296297
2021-02-01,22,"Possible reasons:
- Non-accredited investors aren't eager to buy their publicly offered $GBTC at this price
- Increased selling from accredited investors realizing their premium
- Increased competition driving the demand elsewhere https://t.co/bmiIrgqca1",Possible reasons:- Non-accredited investors aren't eager to buy their publicly offered $GBTC at this price- Increased selling from accredited investors realizing their premium- Increased competition driving the demand elsewhere,0.1506,0.124,0.107,0.0,0.5333333333333333
2021-02-01,22," yup, also no more vacuum cleaner collecting btc from the market","yup, also no more vacuum cleaner collecting btc from the market",-0.0571,0.15,0.167,-0.12916666666666668,0.25
2021-02-01,22, imo the main bear case for btc is the corn hugging snp500 going down the abyss,imo the main bear case for btc is the corn hugging snp500 going down the abyss,0.4215,0.157,0.0,0.005555555555555536,0.3111111111111111
2021-02-04,22,"Watch this one closely.

No matter how bullish markets look it won't matter if $DXY continues its uptrend.

Still bullish on Bitcoin and DeFi but the macro shouldn't be ignored. https://t.co/XMJlNOlNGP",Watch this one closely.No matter how bullish markets look it won't matter if $DXY continues its uptrend.Still bullish on Bitcoin and DeFi but the macro shouldn't be ignored.,0.2366,0.137,0.048,0.0,0.0
