date,week,tweets,processed,nltk-compound,nltk-pos,nltk-neg,tb-polarity,tb-subjectivity
2020-09-20,3," ""Sounds great and all, what will you charge us to create a version of Bitcoin just like that, but which we own and control and can sell to (or pay to buy deeper data from) our user base? Let's talk.""","""Sounds great and all, what will you charge us to create a version of Bitcoin just like that, but which we own and control and can sell to (or pay to buy deeper data from) our user base? Let's talk.""",0.5023,0.138,0.038,0.19999999999999996,0.9166666666666666
2020-09-20,3,"   My secrets nooooooooo

#Bitcointalk2015",My secrets nooooooooo#Bitcointalk2015,0.0,0.0,0.0,0.0,0.0
2020-09-20,3," I've never done a tweet like this but I do like them.

""Be better. Be Bitcoiner.""","I've never done a tweet like this but I do like them.""Be better. Be Bitcoiner.""",0.1606,0.202,0.221,0.5,0.5
2020-09-20,3," ""I'm already rich from being super early to $BTC, I don't have to bother with the new stuff, AMA""","""I'm already rich from being super early to $BTC, I don't have to bother with the new stuff, AMA""",0.8603,0.389,0.0,0.2361742424242424,0.5428030303030302
2020-09-20,3,"My startup Chairless buys standing desks wholesale, spray lacquers them orange, and sells them at 400% markup priced only in #Bitcoin #BitcoinOnly #chairless","My startup Chairless buys standing desks wholesale, spray lacquers them orange, and sells them at 400% markup priced only in #Bitcoin #BitcoinOnly #chairless",0.0,0.0,0.0,0.0,1.0
2020-09-20,3,"            Some big-vol BTCUSD days Gerry wasn't watching his buy- and sellwalls though, and I would keep a Quadriga screen open and munch them for a late entry into profit.

&gt;Gerry ""oh not THIS asshole again"" pic related https://t.co/hF2i9k8tf3","Some big-vol BTCUSD days Gerry wasn't watching his buy- and sellwalls though, and I would keep a Quadriga screen open and munch them for a late entry into profit.Gerry ""oh not THIS asshole again"" pic related",0.4404,0.079,0.0,-0.09999999999999999,0.5
2020-09-21,4,"Wow, sounds awesome!!! I can do this ""mining"" with stuff I already have like my laptop or my phone, because #Bitcoin is for everybody's participation, right? https://t.co/CZNsqCs0aZ","Wow, sounds awesome!!! I can do this ""mining"" with stuff I already have like my laptop or my phone, because #Bitcoin is for everybody's participation, right?",0.9057,0.339,0.0,0.4619047619047619,0.8452380952380952
2020-09-21,4," I love the ""lots of #Bitcoin"" line.","I love the ""lots of #Bitcoin"" line.",0.6369,0.457,0.0,0.5,0.6
2020-09-21,4," Or he's trying to sell the idea that a few sats are ""lots of Bitcoin""","Or he's trying to sell the idea that a few sats are ""lots of Bitcoin""",0.0,0.0,0.0,-0.2,0.1
2020-09-22,4,"   No problem, pay them 0.5 BTC and they'll sync up the wallet and send you your coins 😶","No problem, pay them 0.5 BTC and they'll sync up the wallet and send you your coins 😶",-0.6486,0.0,0.31,0.0,0.0
2020-09-22,4,  Why would a city be more likely to sell its mined $BTC than any other miner?!?,Why would a city be more likely to sell its mined $BTC than any other miner?!?,0.0,0.0,0.0,0.11458333333333333,0.625
2020-09-23,4,   You can dump it for $BTC or $TROLL it forward to someone else,You can dump it for $BTC or $TROLL it forward to someone else,-0.3818,0.0,0.178,0.0,0.0
2020-09-23,4,"&gt; then another blockchain becomes popular
&gt; same thing happen
&gt; we end up with a long tail of monies with settlement assurances proportional to fee cost
&gt; users can choose what to use per tx, it's all interoperable 
&gt; #Bitcoin still gets to underpin it all as the ossified anchor https://t.co/Q3FRGCgMSU","then another blockchain becomes popular same thing happen we end up with a long tail of monies with settlement assurances proportional to fee cost users can choose what to use per tx, it's all interoperable  #Bitcoin still gets to underpin it all as the ossified anchor",0.7717,0.138,0.0,0.18333333333333332,0.4749999999999999
2020-09-24,4,"   When do we all recognize that non-Bitcoin blockchains are a separate, mutually beneficial L2?

Oh yeah never because narratives","When do we all recognize that non-Bitcoin blockchains are a separate, mutually beneficial L2?Oh yeah never because narratives",0.6249,0.242,0.0,0.0,0.0
2020-09-25,4,"   Litecoin was trading everywhere years before I got into cryptocurrency, just not against anything other than BTC. If an exchange had any other base pair besides BTC, it was LTC.","Litecoin was trading everywhere years before I got into cryptocurrency, just not against anything other than BTC. If an exchange had any other base pair besides BTC, it was LTC.",0.0,0.0,0.0,-0.35000000000000003,0.5833333333333334
2020-09-25,4,"Hey let me show you the first #NFT I ever got!

I got it 3 years ago!!

It's my bonus #ROOKIETOKEN from the $DTB crowdsale for Augmentors VR game which was a huge hit!!!

(It's on Counterparty on the #Bitcoin chain, dare you to funge it/picture it/access it/value it above 0)

🥲 https://t.co/hzdcNDHSVm","Hey let me show you the first #NFT I ever got!I got it 3 years ago!!It's my bonus #ROOKIETOKEN from the $DTB crowdsale for Augmentors VR game which was a huge hit!!!(It's on Counterparty on the #Bitcoin chain, dare you to funge it/picture it/access it/value it above 0)🥲",0.7887,0.132,0.0,0.21738281250000002,0.43333333333333335
2020-09-25,4,Did you know #runthenumbers was a Bitcoiner meme? Yeah me neither,Did you know #runthenumbers was a Bitcoiner meme? Yeah me neither,0.296,0.196,0.0,0.0,0.0
2020-09-26,4,"The biggest US banks you can think of, laundered criminal money in amounts greater than the combined market capitalization of #Bitcoin plus all other cryptocurrencies and tokens. Then they pay fines. Then they ramp it up.
$crypto is way less corrupt than this. https://t.co/hEEx99JQsa","The biggest US banks you can think of, laundered criminal money in amounts greater than the combined market capitalization of #Bitcoin plus all other cryptocurrencies and tokens. Then they pay fines. Then they ramp it up.$crypto is way less corrupt than this.",-0.3182,0.052,0.099,-0.13833333333333334,0.49833333333333335
2020-09-27,4,"This is no more ridiculous than the federal policy to do a You Get A Loan And You Get A Loan.

It's not loan fraud if there are no standards for the loans in the first place!

https://t.co/4rkYW9xbTP",This is no more ridiculous than the federal policy to do a You Get A Loan And You Get A Loan.It's not loan fraud if there are no standards for the loans in the first place!,-0.5288,0.074,0.18,-0.09027777777777775,0.611111111111111
2020-09-27,4,"Very good $TROLL from yesterday.

Much rage about Bitcoin's perfect immaculate conception. https://t.co/Tuy51iG2x8",Very good $TROLL from yesterday.Much rage about Bitcoin's perfect immaculate conception.,0.5095,0.336,0.176,0.7033333333333333,0.66
2020-09-27,4,"  He's not totally out of bounds presenting it this way-- obviously it's more bait than argument, but plenty of blockchains have been launched as/more fairly than Bitcoin's, and maxis will split hairs right down to religious primacy, saying that's not true.","He's not totally out of bounds presenting it this way-- obviously it's more bait than argument, but plenty of blockchains have been launched as/more fairly than Bitcoin's, and maxis will split hairs right down to religious primacy, saying that's not true.",-0.4819,0.039,0.109,0.16502267573696144,0.5535147392290248
2020-09-27,4,"Been hard to converse about NFTs on Twitter. I'm simply blocked by too many Bitcoiners! Who all seem to have opinions! I wonder why, considering all these NFTs are on Ethereum, not Bitcoin?","Been hard to converse about NFTs on Twitter. I'm simply blocked by too many Bitcoiners! Who all seem to have opinions! I wonder why, considering all these NFTs are on Ethereum, not Bitcoin?",-0.4738,0.0,0.12,0.16319444444444445,0.4662698412698412
2020-09-28,5," This is very uniswap-centric, though? I would imagine that if whales are going to enter, they're going to do it into #Bitcoin the way Microstrategy did.","This is very uniswap-centric, though? I would imagine that if whales are going to enter, they're going to do it into #Bitcoin the way Microstrategy did.",0.0,0.0,0.0,0.2,0.3
2020-09-28,5,  I imagine most of this will be rolled into $ETH (and at least half of that $ETH into $BTC) long before then,I imagine most of this will be rolled into $ETH (and at least half of that $ETH into $BTC) long before then,0.0,0.0,0.0,-0.004166666666666662,0.3666666666666667
2020-09-28,5,"     It's unreal the amount of bowing and scraping and pre-aplogizing you have to perform in this article, all for some nebulous set of Bitcoiners, in order to be excused to write exhaustively about NFTs everywhere they might appear.
Good read, though.","It's unreal the amount of bowing and scraping and pre-aplogizing you have to perform in this article, all for some nebulous set of Bitcoiners, in order to be excused to write exhaustively about NFTs everywhere they might appear.Good read, though.",0.296,0.067,0.039,0.7,0.6000000000000001
2020-09-28,5,"Aren't #Bitcoin and all #altcoins the original ""I test in prod"" schematic?

Or is there something I'm not getting about this time being different?","Aren't #Bitcoin and all #altcoins the original ""I test in prod"" schematic?Or is there something I'm not getting about this time being different?",0.3939,0.104,0.0,0.1875,0.675
2020-10-01,5," I guess as long as the token could be a Counterparty asset, and liquidity mining could be ported to Bitcoin, purity could be maintained.","I guess as long as the token could be a Counterparty asset, and liquidity mining could be ported to Bitcoin, purity could be maintained.",0.3612,0.106,0.0,-0.05,0.4
2020-10-01,5," What would be really interesting, would be to trivially and immediately deploy this incentive on Ethereum, then force the race to deploy it on something Bitcoin-based to take it back.","What would be really interesting, would be to trivially and immediately deploy this incentive on Ethereum, then force the race to deploy it on something Bitcoin-based to take it back.",0.7405,0.212,0.0,0.25,0.25
2020-10-01,5,"""America Bans #Bitcoin"" 🍿 https://t.co/uLQUDiah0h","""America Bans #Bitcoin"" 🍿",0.0,0.0,0.0,0.0,0.0
2020-10-01,5," I know, I'm being facetious at my upper limit. 🙃

I see this as a ground gainer for the established financial system and its inclusion of Bitcoin as DigiGold asset.","I know, I'm being facetious at my upper limit. 🙃I see this as a ground gainer for the established financial system and its inclusion of Bitcoin as DigiGold asset.",0.3612,0.091,0.0,0.0,0.0
