date,week,tweets,processed,nltk-compound,nltk-pos,nltk-neg,tb-polarity,tb-subjectivity
2020-09-16,3,"New podcast with  is LIVE! 

One billion dollars of tokenized Bitcoin lives on Ethereum, and it's probably a good idea to learn about it before the next billion gets there.

Lots of alpha in here so listen, subscribe, share:

https://t.co/TCP5lchfSy","New podcast with  is LIVE! One billion dollars of tokenized Bitcoin lives on Ethereum, and it's probably a good idea to learn about it before the next billion gets there.Lots of alpha in here so listen, subscribe, share:",0.6864,0.133,0.0,0.25170454545454546,0.38863636363636367
2020-09-16,3,"This is the first episode of a two-part special covering tokenized $BTC from all angles.

Thank you to    for helping produce the show.

https://t.co/N0AUfpiqjW",This is the first episode of a two-part special covering tokenized $BTC from all angles.Thank you to    for helping produce the show.,0.7506,0.27,0.0,0.3035714285714286,0.45238095238095233
2020-09-18,3,Trying to turn my $UNI airdrop into a full Bitcoin: https://t.co/jEbewzIlQf,Trying to turn my $UNI airdrop into a full Bitcoin:,0.0,0.0,0.0,0.35,0.55
2020-09-18,3,"You can yield farm $UNI with wrapped BTC. 

I just did a two-part special on everything you need to know about tokenized Bitcoin. 

•  gives the bull case
•  talks the hidden truths and risks

Watch part one here: https://t.co/K45i1Ppz97",You can yield farm $UNI with wrapped BTC. I just did a two-part special on everything you need to know about tokenized Bitcoin. •  gives the bull case•  talks the hidden truths and risksWatch part one here:,0.5267,0.135,0.052,0.09523809523809525,0.45238095238095233
2020-09-21,4,   the interesting part about this is  has been a bitcoiner for a long time. I remember in 2017 he was talking about his entry being well before that,the interesting part about this is  has been a bitcoiner for a long time. I remember in 2017 he was talking about his entry being well before that,0.5859,0.173,0.0,0.225,0.45
2020-09-21,4,"   btw  you should speak with  (largest Bitcoin podcast) 

 ^^ this would be fire",btw  you should speak with  (largest Bitcoin podcast)  ^^ this would be fire,-0.34,0.0,0.167,0.0,0.0
2020-09-21,4,"$BTC can be incredibly undervalued on a 10 year time horizon and also ""expensive"" on a month-to-month basis. 

Serious test of conviction holding an asset that drops 20% multiple times during bull runs.

Mentally preparing for that is as important as financially preparing for it.","$BTC can be incredibly undervalued on a 10 year time horizon and also ""expensive"" on a month-to-month basis. Serious test of conviction holding an asset that drops 20% multiple times during bull runs.Mentally preparing for that is as important as financially preparing for it.",0.4588,0.094,0.029,0.05238095238095238,0.49523809523809526
2020-09-21,4,"I spoke with  about the hidden truths of Defi &amp; tokenized Bitcoin. 

$WBTC is now the largest defi coin by market cap with nearly 1 billion dollars of tokenized Bitcoin living on Ethereum.

You should listen to this one today: https://t.co/HuS7cCHqiL https://t.co/Du0hkDWrMQ",I spoke with  about the hidden truths of Defi &amp; tokenized Bitcoin. $WBTC is now the largest defi coin by market cap with nearly 1 billion dollars of tokenized Bitcoin living on Ethereum.You should listen to this one today:,0.4215,0.067,0.0,-0.033333333333333326,0.3666666666666667
2020-09-21,4,"This is part 2 of the special series on tokenized Bitcoin and this conversation is incredibly helpful for any investors that want to understand the risks of Defi. 

Even if you are bullish defi it helps to know both sides of the trade.

https://t.co/ykkFcGXQfp",This is part 2 of the special series on tokenized Bitcoin and this conversation is incredibly helpful for any investors that want to understand the risks of Defi. Even if you are bullish defi it helps to know both sides of the trade.,0.7645,0.195,0.042,0.6285714285714286,0.7357142857142858
2020-09-21,4,"Go checkout the show sponsors that help me produce the show for the growing army of listeners each week:

 - best place to trade Bitcoin
 - hold $BTC alongside stocks in your retirement account
 - game with your $BTC https://t.co/7vCJLFCr7R",Go checkout the show sponsors that help me produce the show for the growing army of listeners each week: - best place to trade Bitcoin - hold $BTC alongside stocks in your retirement account - game with your $BTC,0.8225,0.202,0.0,0.3,0.35
