date,week,tweets,processed,nltk-compound,nltk-pos,nltk-neg,tb-polarity,tb-subjectivity
2020-11-09,11,"""If the #Gold bet works, the #Bitcoin bet will probably work better."" - Stanley Druckenmiller (Billionaire hedge fund manager) https://t.co/FcqidWGftn","""If the #Gold bet works, the #Bitcoin bet will probably work better."" - Stanley Druckenmiller (Billionaire hedge fund manager)",0.0,0.0,0.0,0.5,0.5
2020-11-12,11,"If you have a  account in the US, you can now buy, sell and hold cryptocurrencies #Bitcoin  #Ethereum #BitcoinCash #Litecoin https://t.co/sxpI1yG9mP","If you have a  account in the US, you can now buy, sell and hold cryptocurrencies #Bitcoin  #Ethereum #BitcoinCash #Litecoin",0.0,0.0,0.0,0.0,0.0
2020-11-12,11,PayPal offering no fees until 12/31/2020 #Cryptocurrency #Bitcoin #Ethereum https://t.co/D3t47jmhxo,PayPal offering no fees until 12/31/2020 #Cryptocurrency #Bitcoin #Ethereum,-0.296,0.0,0.196,0.0,0.0
2020-11-13,11,"#Bitcoin  price 1 year before its first halving: $2.55 

$BTC price 1 year after its first halving: $1,037

#Zcash ᙇ price 1 year before its first halving: $34.14 

$ZEC price 1 year after its first halving: ?

First ever halving for #Zcash ᙇ is in 4 days.

Remind me in 1 year","#Bitcoin  price 1 year before its first halving: $2.55 $BTC price 1 year after its first halving: $1,037#Zcash ᙇ price 1 year before its first halving: $34.14 $ZEC price 1 year after its first halving: ?First ever halving for #Zcash ᙇ is in 4 days.Remind me in 1 year",0.0,0.0,0.0,0.25,0.3333333333333333
2020-11-16,12,Banks are now bullish on #Bitcoin https://t.co/a3D3KdeAAP,Banks are now bullish on #Bitcoin,0.0,0.0,0.0,0.0,0.0
2020-11-17,12,"#Bitcoin vs #Gold 

Last year: 
$BTC 101%
$Gold 28%

Last 5 years: 
$BTC 5,073%
$Gold 70%

Chart below: If you invested $1 in #Bitcoin vs $1 in #Gold https://t.co/rbHjtRrWAv","#Bitcoin vs #Gold Last year: $BTC 101%$Gold 28%Last 5 years: $BTC 5,073%$Gold 70%Chart below: If you invested $1 in #Bitcoin vs $1 in #Gold",0.0,0.0,0.0,0.0,0.06666666666666667
2020-11-17,12,HOLD #Bitcoin https://t.co/HV5ogxmXZQ,HOLD #Bitcoin,0.0,0.0,0.0,0.0,0.0
2020-11-18,12,"#Bitcoin vs #Gold 

Sorry  https://t.co/zOWp9mBvot",#Bitcoin vs #Gold Sorry,-0.0772,0.0,0.245,-0.5,1.0
2020-11-18,12,"Mexico’s second richest man invests 10% of his liquid portfolio in #Bitcoin 

The herd is coming! $BTC #Cryptocurrency 

https://t.co/7Cqq73ViJH",Mexico’s second richest man invests 10% of his liquid portfolio in #Bitcoin The herd is coming! $BTC #Cryptocurrency,0.5707,0.17,0.0,0.0,0.0
2020-11-19,12,"#Bitcoin vs #Gold 

1 month chart https://t.co/mZxXzVNXe5",#Bitcoin vs #Gold 1 month chart,0.0,0.0,0.0,0.0,0.0
2020-11-20,12,#Bitcoin is here to stay  https://t.co/9qbzhpBhgv,#Bitcoin is here to stay,0.0,0.0,0.0,0.0,0.0
2020-11-20,12,"""It's killing it this year — it's just crushing all other hedges and asset classes this year, but in 2021 I think #Bitcoin could be the year of the fireworks... the best is probably yet to come."" https://t.co/DZh31WQGja","""It's killing it this year — it's just crushing all other hedges and asset classes this year, but in 2021 I think #Bitcoin could be the year of the fireworks... the best is probably yet to come.""",0.6249,0.172,0.101,0.425,0.525
2020-11-22,12,"JPMorgan admits it was wrong about end of #Bitcoin bull run. Now has a $140,000 price target $BTC https://t.co/0ifHOaMnUY","JPMorgan admits it was wrong about end of #Bitcoin bull run. Now has a $140,000 price target $BTC",-0.2263,0.103,0.146,-0.5,0.9
2020-11-22,12,#Crypto Market $BTC $ETH $XRP $XLM $ZEC $LINK $PNK $ADA https://t.co/CrvqAWbwYY,#Crypto Market $BTC $ETH $XRP $XLM $ZEC $LINK $PNK $ADA,0.0,0.0,0.0,0.0,0.0
2020-11-23,13,"Serious question. 

Why own #Gold, when you can just buy #Bitcoin? 

Do you honestly think millennials and the next generation is going to buy $gold over #bitcoin? 

Is the world going digital or not?","Serious question. Why own #Gold, when you can just buy #Bitcoin? Do you honestly think millennials and the next generation is going to buy $gold over #bitcoin? Is the world going digital or not?",0.5007,0.096,0.035,0.17333333333333334,0.5133333333333333
2020-11-24,13,#Bitcoin vs #Gold https://t.co/kipRtvKwuN,#Bitcoin vs #Gold,0.0,0.0,0.0,0.0,0.0
2020-11-25,13,“ I don't think it's that crazy to see $100K #bitcoin  price by the end of 2021.” -  https://t.co/dWCpPC7Z2R,“ I don't think it's that crazy to see $100K #bitcoin  price by the end of 2021.” -,-0.34,0.0,0.138,-0.6,0.9
2020-11-28,13,Does history repeat itself? #Bitcoin https://t.co/QLuH4bde8x,Does history repeat itself? #Bitcoin,0.0,0.0,0.0,0.0,0.0
2020-11-30,14,Russia to Recognize #Bitcoin as Property With Legal Protection $BTC #Cryptocurrency https://t.co/zVQcAOr4lv,Russia to Recognize #Bitcoin as Property With Legal Protection $BTC #Cryptocurrency,0.128,0.12,0.0,0.2,0.2
2020-11-30,14,"$50 #Bitcoin GIVEAWAY! 

You must #RETWEET and #LIKE this tweet to ENTER

Get your favorite $BTC $ETH $XRP $XLM $LINK $ZEC $XMR $LTC $DOGE $ADA swag

#CyberMonday use code: Cryptomoon for 10% OFF your order!

Winner will be picked in 3 days! 

https://t.co/WPQGz6wRdu",$50 #Bitcoin GIVEAWAY! You must #RETWEET and #LIKE this tweet to ENTERGet your favorite $BTC $ETH $XRP $XLM $LINK $ZEC $XMR $LTC $DOGE $ADA swag#CyberMonday use code: Cryptomoon for 10% OFF your order!Winner will be picked in 3 days!,0.826,0.161,0.0,0.78125,1.0
2020-11-30,14,"BREAKING: #Bitcoin has set a new all-time high after trading above $19,783 $BTC #Cryptocurrency  https://t.co/2vGHEuYKEA","BREAKING: #Bitcoin has set a new all-time high after trading above $19,783 $BTC #Cryptocurrency",0.0,0.0,0.0,0.0987878787878788,0.3648484848484848
2020-12-01,14,"Visa is partnering with #cryptocurrency startup BlockFi to offer a credit card that rewards purchases with #Bitcoin rather than airline miles or cash
 https://t.co/GIucRqLNst",Visa is partnering with #cryptocurrency startup BlockFi to offer a credit card that rewards purchases with #Bitcoin rather than airline miles or cash,0.6908,0.213,0.0,0.0,0.0
2020-12-02,14,This metric suggests #Bitcoin price can go as high as $590K this bull run $BTC #Cryptocurrency https://t.co/rtzgFWGLl0,This metric suggests #Bitcoin price can go as high as $590K this bull run $BTC #Cryptocurrency,0.0,0.0,0.0,0.16,0.5399999999999999
